Country Name,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Belize,Agricultural land (% of land area),3.463393249,3.463393249,3.507233669,3.507233669,3.507233669,3.55107409,3.55107409,3.55107409,3.594914511,3.594914511,3.638754932,3.638754932,3.682595353,3.682595353,3.726435774,3.726435774,3.770276195,4.077159141,4.120999562,4.208680403,4.252520824,4.252520824,4.252520824,4.252520824,4.427882508,4.515563349,4.910127137,5.0416484,5.260850504,5.523893029,5.699254713,5.962297238,6.269180184,6.269180184,6.400701447,6.444541868,6.488382288,6.488382288,6.57606313,6.532222709,6.532222709,6.663743972,6.663743972,6.663743972,6.663743972,6.663743972,6.663743972,6.663743972,6.795265235,6.882946076,6.882946076,7.014467339,7.014467339,7.014467339,7.452871548,7.452871548,7.540552389,7.540552389,7.628233231,7.891275756,7.978956598,,
Bermuda,Agricultural land (% of land area),7.407407407,5.555555556,5.555555556,7.407407407,7.407407407,7.407407407,7.407407407,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,7.407407407,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,5.555555556,,
Bolivia,Agricultural land (% of land area),27.73193021,27.63961968,27.51500046,27.58054094,27.61469584,27.64792763,27.68208253,27.71531432,27.93409028,27.96732207,28.3707191,28.86550355,28.90058156,29.39444291,29.89015047,29.92338226,30.41908982,30.45232161,30.94710606,30.98126096,31.47696852,31.51112342,31.54527832,32.04744761,32.01975445,32.4960768,32.51823133,32.53946275,32.74254592,32.72869934,33.04347826,33.07578695,33.42841318,33.55580172,33.78565494,33.86319579,34.0385858,34.13828118,34.21859134,34.28690114,34.2989015,34.44198283,33.82904089,33.80134773,34.11981907,34.24582295,34.33582572,34.41475122,34.49367673,34.57260223,34.65706637,34.74614604,34.8361488,34.84615785,34.84707413,34.87974808,34.77480522,34.96409056,35.07377633,35.0850864,35.1881909,,
Brazil,Agricultural land (% of land area),18.77917814,19.22269787,19.6662176,20.10973733,20.55325706,20.99677679,21.44029653,21.88381626,22.32733599,22.77157358,23.1910449,23.61051622,24.02998753,24.44945885,24.86904981,25.45781717,26.04658453,26.63535188,27.22411924,27.81925261,28.04616817,28.27310861,28.50004905,28.7269895,28.9536556,28.78382032,28.61394999,28.44407966,28.27420933,28.104339,27.93446867,27.76459834,27.59472801,27.42485768,27.25546593,27.267873,27.28028006,27.29268713,27.3050942,27.31750126,27.32990833,27.3423154,27.35472246,27.36712953,27.3795366,27.39257777,27.47881706,27.56505634,27.65129562,27.73753491,27.82377419,27.91001347,27.99625275,28.08249204,28.16873132,28.2549706,28.34106631,28.41562848,28.4901295,28.56461856,28.63909446,,
Barbados,Agricultural land (% of land area),44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,44.18604651,41.86046512,41.86046512,41.86046512,39.53488372,39.53488372,37.20930233,37.20930233,37.20930233,37.20930233,37.20930233,37.20930233,34.88372093,32.55813953,30.23255814,29.06976744,27.90697674,25.58139535,23.25581395,23.25581395,23.25581395,23.25581395,23.25581395,23.25581395,,
Brunei Darussalam,Agricultural land (% of land area),3.984819734,3.984819734,3.984819734,4.554079696,4.554079696,4.364326376,4.364326376,4.554079696,4.554079696,4.554079696,3.605313093,3.415559772,3.415559772,3.415559772,3.415559772,3.225806452,2.84629981,2.84629981,2.84629981,2.84629981,2.84629981,2.65654649,2.65654649,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.277039848,2.277039848,2.277039848,2.277039848,2.277039848,2.277039848,2.466793169,2.466793169,2.466793169,2.466793169,2.466793169,2.333965844,2.352941176,2.352941176,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,2.542694497,,
Bhutan,Agricultural land (% of land area),7.726387432,7.769192903,7.769192903,7.811998373,7.833401109,7.876206579,7.876206579,7.91901205,7.91901205,8.175844873,8.175844873,8.240053079,8.240053079,8.389872226,8.389872226,8.518288637,8.561094108,8.561094108,8.668107784,8.839329666,8.839329666,8.946343343,9.203176166,9.50281446,9.50281446,9.50281446,9.9522719,9.845258224,9.674036342,9.716841812,10.78697858,10.78697858,10.80838131,12.78894472,14.1959799,14.32160804,14.3718593,14.3718593,14.3718593,14.52261307,14.54773869,14.57286432,14.64824121,15.32124774,15.55736286,15.13760264,14.77031246,13.67631241,13.64220689,13.64220689,13.63171288,13.63171288,13.63171288,13.78912296,13.78912296,13.60633389,13.44903523,13.45044573,13.45044573,13.45044573,13.45044573,,
Botswana,Agricultural land (% of land area),45.87722549,45.87722549,45.87722549,45.87722549,45.87899,45.87899,45.87899,45.87899,45.87899,45.87899,45.87899,45.8807545,45.8807545,45.8807545,45.8807545,45.8807545,45.8807545,45.8807545,45.88428352,45.88428352,45.88428352,45.88781254,45.88781254,45.88781254,45.89134156,45.89134156,45.89487057,45.89487057,45.90369312,45.91428017,45.70253913,45.61431369,45.79076456,45.87016745,45.78194202,45.78194202,45.70253913,45.57902352,45.59666861,45.79076456,45.52608826,45.60549115,45.51726572,45.57196549,45.55079138,45.52961728,45.49609161,45.66724895,45.73253578,45.63195878,45.74665184,45.67783601,45.66901346,45.88428352,45.63301749,45.63301749,45.63301749,45.63301749,45.63372329,45.63372329,45.63372329,,
Central African Republic,Agricultural land (% of land area),7.60538059,7.62143247,7.634273973,7.656746605,7.672798485,7.688850364,7.704902244,7.720954124,7.737006003,7.753057883,7.769109763,7.785161642,7.801213522,7.817265402,7.849369161,7.865421041,7.88147292,7.8975248,7.91357668,7.937654499,7.937654499,7.945680439,7.945680439,7.948890815,7.950496003,7.952101191,7.953706379,7.955311567,7.955311567,7.955311567,7.958521943,7.961732319,7.961732319,7.961732319,7.945680439,7.945680439,7.945680439,7.945680439,7.945680439,7.948890815,7.948890815,7.948890815,7.937654499,7.937654499,7.937654499,7.92962856,7.92962856,7.92962856,7.923207808,7.876657357,7.825291342,7.833317281,7.842948409,7.876657357,7.876657357,7.876657357,7.876657357,7.879867733,7.879867733,7.879867733,7.88147292,,
Canada,Agricultural land (% of land area),6.897817098,6.946559011,6.995300923,7.044042835,7.092784747,7.105053878,7.089996308,7.074938738,7.059881168,7.044823598,7.029431415,7.032442929,7.035454443,7.038465957,7.041477471,7.044599407,7.002885477,6.961058893,6.919232309,6.877405726,6.83613683,6.8274369,6.818736971,6.810037042,6.801337112,6.792513599,6.806579377,6.820633109,6.834686842,6.848740574,6.863267939,6.855655902,6.848071348,6.840486795,6.832902241,6.825206149,6.827771513,6.830448414,6.833125316,6.835802217,6.838162441,6.925478412,6.909305467,6.893132521,6.876959575,6.757391315,6.693145683,6.62890005,6.564654418,6.500408785,6.435683541,6.443636169,6.451555335,6.459474502,6.467505206,6.474755147,6.454410697,6.456819908,6.434356244,6.370735222,6.484576786,,
Central Europe and the Baltics,Agricultural land (% of land area),64.66702835,64.62537977,64.54041151,64.59195161,64.40294054,64.44179202,64.33822532,64.47338081,64.34045439,64.23688351,64.16857697,63.99902337,63.81590548,63.7602919,63.60972831,63.90173763,63.82626624,63.7318069,63.58284272,63.45754711,63.26713332,63.24086007,63.22815205,63.29462517,63.27427626,63.22543886,63.27020647,63.20187755,62.78289456,62.75300894,62.71239389,57.2521149,56.5506169,56.23855776,55.73911729,55.26985658,55.22530015,54.758843,54.70586053,53.49018841,52.07114408,50.43443346,49.59584397,48.84685687,48.88277301,48.73161297,47.76931437,47.99490954,47.91633799,47.05221207,47.21420492,46.88034142,46.95652213,46.86219809,46.9550718,46.68313702,46.63365789,46.72113212,47.16079081,46.30281025,46.18865434,,
Switzerland,Agricultural land (% of land area),43.92582473,43.85245902,43.49322,43.270593,43.047966,42.89870472,42.72414491,42.6558389,42.68872698,42.34719692,42.13215948,42.06638332,41.83616677,41.67931593,41.58571139,41.55535317,41.52499494,41.61353977,41.96263172,41.82672797,41.71621588,41.59355061,41.47124963,41.34850068,41.21171185,41.10409459,40.9824324,40.86112994,40.74018719,40.60359071,40.49937578,40.37950459,40.25998804,40.14082362,40.02201384,39.9284652,39.85151049,39.77492396,39.69376442,39.61727304,39.54077135,39.46560346,39.38947797,39.31192412,39.23487764,39.15905218,39.08307778,38.99911025,38.91545146,38.83283888,38.75021114,38.66765583,38.58537586,38.50280641,38.42056855,38.33866073,38.259885,38.18240515,38.10503414,38.0271063,37.94969226,,
Channel Islands,Agricultural land (% of land area),45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,45.45454545,44.94949495,44.94949495,44.94949495,44.94949495,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,43.93939394,43.93939394,43.93939394,43.93939394,43.93939394,43.43434343,43.43434343,43.43434343,43.43434343,43.43434343,42.92929293,42.92929293,42.92929293,42.92929293,42.92929293,42.42424242,42.42424242,42.42424242,42.42424242,40.90909091,40.4040404,39.8989899,39.8989899,37.87878788,37.37373737,37.37373737,37.87878788,38.38383838,42.42424242,41.41414141,40.90909091,44.44444444,46.01010101,48.53535354,48.28282828,47.77777778,48.08080808,46.76767677,46.91919192,46.56565657,43.28282828,43.28282828,43.28282828,43.28282828,,
Chile,Agricultural land (% of land area),18.00326012,18.23189856,18.460537,18.69186531,18.92184869,19.1491422,19.44502725,19.74091229,19.96955074,20.30847361,20.64470662,20.98093962,21.30103345,21.85514544,22.25862505,23.13283087,22.99833766,22.86384446,22.72935126,22.66210466,22.52761145,22.32587165,22.25862505,22.19137845,22.15372035,22.1053028,21.73813635,21.72603197,21.74620595,21.3830743,21.23513178,20.92176261,20.81551298,20.77919982,20.61780798,20.48600464,20.47255532,20.46852052,20.25467633,20.32192293,20.37572021,20.933867,20.74557652,21.43149185,21.36424525,21.24992603,21.15847065,20.66551809,20.17256688,19.67826805,19.18531549,18.69236294,18.19941173,17.70645917,17.21216034,16.71920913,16.22625657,15.73330401,15.23900518,14.74605397,14.25027706,,
China,Agricultural land (% of land area),36.46579501,36.75871435,37.0622853,37.36585626,37.77061753,38.15407557,38.53753362,38.92099167,39.41096583,39.90094,40.39623998,40.88834447,41.48589993,42.19103667,42.682076,43.30981102,43.93754605,44.57380236,45.06031476,45.54672063,46.11178867,47.13530211,48.24413496,49.48068064,50.73863606,51.38934306,51.95494368,52.55239262,53.20320614,53.86456475,54.47010891,54.78273374,55.19910526,55.6901446,55.69020391,55.69441737,55.694444,55.69447063,55.69449726,55.69458321,55.75787186,55.82113207,55.88438929,55.94764475,56.01090318,56.07415984,56.1374177,56.20067197,56.26392504,56.18347308,56.10366022,56.02352781,55.94339539,55.86326298,55.78313057,55.70300409,55.62287167,55.54273924,55.46264943,55.46264943,55.46264943,,
Cote d'Ivoire,Agricultural land (% of land area),49.3081761,49.93710692,49.93710692,50.25157233,50.56603774,50.56603774,50.78616352,50.78616352,50.94339623,50.94339623,51.25786164,51.28930818,51.69811321,52.27987421,52.56289308,52.95597484,53.71069182,54.11949686,54.16666667,54.26100629,54.62264151,55.0,55.29559748,56.29245283,57.16981132,57.48427673,57.86163522,58.86792453,59.18238994,59.52830189,59.59119497,60.37735849,61.32704403,61.94968553,62.26415094,62.26415094,61.94968553,61.94968553,61.63522013,61.63522013,61.63522013,61.63522013,61.63522013,62.89308176,63.52201258,63.83647799,64.77987421,64.77987421,64.77987421,64.77987421,64.77987421,65.09433962,66.66666667,67.13836478,69.81132075,68.86792453,69.18238994,72.79874214,73.05031447,73.27044025,73.89937107,,
Cameroon,Agricultural land (% of land area),15.88711895,16.01404667,16.11981976,16.24674748,16.37367519,16.50060291,16.64868524,16.75445834,16.86023143,16.87715513,16.98292822,17.12466417,17.26216919,17.51602462,17.75930274,18.00258086,18.28605276,18.34317023,18.85299655,18.89107487,18.95453872,19.06031182,19.16608491,19.27185801,19.37763111,19.52571344,19.4834042,19.4834042,19.44109496,19.39878572,19.35647649,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.37763111,19.4834042,19.48975059,19.48975059,19.48975059,19.59552368,19.70129678,20.51998054,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,20.62575363,,
"Congo, Dem. Rep.",Agricultural land (% of land area),11.04960191,11.05842394,11.071657,11.08489006,11.09371209,11.10253413,11.11576719,11.13782228,11.15987737,11.18193247,11.20398756,11.22604265,11.24809775,11.27015284,11.27015284,11.29220794,11.30544099,11.31426303,11.31426303,11.33631812,11.35837322,11.36719525,11.38042831,11.4024834,11.4245385,11.44659359,11.44659359,11.44659359,11.44659359,11.45100461,11.45982665,11.46864868,11.46864868,11.46864868,11.38042831,11.38042831,11.33631812,11.33631812,11.29220794,11.29220794,11.27015284,11.27015284,11.27015284,11.27015284,11.27015284,11.28603251,11.31426303,11.33631812,11.85990605,12.54008513,13.07249509,13.62387243,13.86383185,14.22509429,14.31375576,14.41168038,14.69795549,14.8183763,14.92247635,14.95114797,14.95247127,,
"Congo, Rep.",Agricultural land (% of land area),30.86383602,30.86383602,30.86969253,30.87262079,30.87262079,30.87262079,30.87262079,30.87262079,30.87554905,30.88726208,30.88726208,30.89311859,30.90483163,30.91654466,30.92825769,30.94582723,30.93704246,30.80527086,30.81112738,30.81991215,30.82869693,30.90483163,30.91654466,30.92825769,30.94582723,30.93704246,30.86383602,30.86969253,30.87554905,30.80819912,30.81405564,30.81991215,30.83455344,30.79941435,30.80527086,30.81112738,30.85212299,30.8579795,30.87554905,30.86383602,30.86383602,30.86383602,30.86383602,30.87847731,30.88433382,30.89311859,30.89311859,30.89311859,30.93118594,30.96925329,31.02781845,31.04538799,31.11859444,31.11859444,31.11859444,31.11859444,31.12152269,31.13030747,31.13616398,31.15373353,31.26793558,,
Colombia,Agricultural land (% of land area),36.02523659,36.9283461,37.39792699,37.85038306,38.76340694,38.77422262,38.77692654,38.77872916,38.78323569,38.78323569,40.60748085,40.62009914,40.63452005,40.64803966,40.66246057,40.67598017,40.84272195,40.79405137,40.80847228,40.82199189,40.8364128,40.8499324,40.86435331,40.87967553,40.89680036,40.9148265,40.92023434,40.81388013,40.72374944,40.63361875,40.45425868,40.54348806,40.47138351,40.43713384,40.11987382,40.48670572,40.63271744,41.04821992,41.16088328,40.431726,37.62505633,37.50067598,37.90085624,38.20730059,38.35691753,38.01171699,38.2478594,38.40829202,38.34159531,38.30824696,37.60342497,38.41153673,40.39260928,40.3785489,40.36448851,40.35042812,39.19513294,39.70076611,39.97656602,39.7046219,38.50202794,,
Comoros,Agricultural land (% of land area),51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,51.04782375,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,53.73455132,59.10800645,59.10800645,59.10800645,60.72004299,61.2573885,61.2573885,61.2573885,61.79473401,61.79473401,63.40677055,64.48146158,65.55615261,66.63084363,67.70553466,67.70553466,68.24288017,68.78022569,69.85491671,70.39226222,70.92960774,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,71.46695325,,
Cabo Verde,Agricultural land (% of land area),16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.12903226,16.62531017,16.62531017,16.87344913,16.87344913,17.12158809,17.12158809,17.12158809,17.36972705,17.36972705,17.86600496,17.86600496,17.86600496,17.86600496,18.36228288,18.61042184,18.61042184,18.85856079,18.85856079,18.85856079,18.85856079,19.35483871,19.35483871,19.35483871,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,19.60297767,,
Costa Rica,Agricultural land (% of land area),27.32079906,27.61457109,27.81041911,29.08343126,30.45436741,32.02115159,32.04073639,33.60752056,35.05679593,36.34939287,36.95652174,36.95652174,40.10967489,40.10967489,41.55895025,43.18448884,44.79044262,46.22013318,47.84567176,49.27536232,50.9009009,52.46768508,52.52643948,53.81903643,52.50685468,51.15550333,49.72581277,48.2373678,46.57265962,43.0591461,43.15742264,42.30317274,41.38268703,41.0301606,40.10967489,39.07168038,38.24911868,37.5048962,36.97610654,36.03603604,35.89894242,35.76184881,35.82060321,35.6835096,35.35056796,35.54641598,35.25264395,35.11555033,35.56600078,35.62475519,35.62475519,35.48766157,35.27222875,34.95887192,35.08617313,34.8021935,34.88053271,34.90990991,34.7826087,34.97845672,35.46807677,,
Caribbean small states,Agricultural land (% of land area),5.518774704,5.526185771,5.533596838,5.541007905,5.479249012,5.513833992,5.513833992,5.518774704,5.526185771,5.508893281,5.533596838,5.536067194,5.570652174,5.57534585,5.571195733,5.455726033,5.345195091,5.2420729,5.107341088,4.98631172,4.864147215,4.702214894,4.525462023,4.540694084,4.553456095,4.573875015,4.604322589,4.615454366,4.636466099,4.664641225,4.6854062,4.703700877,4.791404224,4.779811535,4.767477584,4.764777078,4.742810177,4.718125973,4.731480795,4.731052736,4.722078054,4.684698036,4.701165123,4.675221193,4.638014079,4.636062739,4.621514141,4.586488823,4.616129431,4.560306286,4.563270347,4.544744967,4.565740398,4.57463258,4.591675929,4.589205879,4.586735828,4.586735828,4.591675929,4.596616031,4.599086081,,
Cuba,Agricultural land (% of land area),33.05400372,35.4283054,37.59776536,44.27374302,42.34636872,41.99255121,43.02607076,44.01303538,44.18063315,46.75977654,47.23463687,51.96461825,54.47858473,52.4301676,54.09683426,55.83798883,56.21973929,55.38175047,54.58100559,55.27932961,55.2886406,56.63873371,57.53258845,57.18808194,57.93296089,60.06517691,62.62569832,63.20297952,63.05400372,62.76536313,62.89571695,63.08193669,62.66294227,62.25325885,62.23463687,61.59217877,62.26256983,62.141527,62.01117318,61.02420857,61.97392924,62.54347213,62.38721805,61.34761771,62.35437805,62.29446585,62.19466366,61.69673055,61.19691845,60.70274333,59.96275605,60.06244784,60.85492228,60.36223803,59.94524496,59.8490965,60.69364162,60.69364162,61.66666667,61.66666667,61.66666667,,
Curacao,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,37.55590754731225,37.502919021877474,37.46899779813439,37.472429675901196,37.52734041115019,37.55992149488933,37.61465490280237,37.63671917439608,37.584749701439215,37.54883561294117,37.48454476730588,37.27033668539216,37.198613834729414,37.16503030554864,37.05767127937354,37.139177010754864,37.15288566177432,37.15216503106225,37.202586984330736,37.173401399205424,37.147222810631774,37.105594586573645,37.252775316713176,37.266104913213184,37.325275585577515,37.27983116785659,37.28264490591473,37.257021238507754,37.252197227189924,,
Cayman Islands,Agricultural land (% of land area),11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,,
Cyprus,Agricultural land (% of land area),43.72294372,43.50649351,43.83116883,43.61471861,43.50649351,43.29004329,43.3982684,43.3982684,43.18181818,43.07359307,42.85714286,42.64069264,42.66233766,31.06060606,19.51298701,19.25324675,19.05844156,18.86363636,18.66883117,18.56060606,19.03679654,19.6969697,19.80519481,19.6969697,17.61904762,17.66233766,17.57575758,17.46753247,17.46753247,17.38095238,17.22943723,17.27272727,17.17532468,15.51948052,15.48701299,15.4978355,15.38961039,15.60606061,15.60606061,15.31385281,15.15151515,15.15151515,16.66666667,16.88311688,18.07359307,16.99134199,15.93073593,12.51082251,13.80952381,12.39177489,12.58658009,12.65151515,11.77813853,11.79437229,13.70995671,11.83874459,13.14069264,14.33408009,13.56367965,13.81485931,13.32628788,,
Czechia,Agricultural land (% of land area),35.676307305828196,35.71412071829515,35.86202647126872,35.95832467940969,36.03382189138767,36.1271796881718,36.16045761944053,36.23395498573568,36.28505116707489,36.22354576543172,36.2131956874185,36.3081521670793,36.40901968733921,36.409959073898676,36.351380988110144,36.405042428678414,36.511671995484576,36.6092387234141,36.66138601976212,36.731250519004405,36.79733564327313,36.845718422079294,36.83447451904405,36.977187023731275,37.045419916859025,37.08319639845374,37.17568044784141,37.263316862784144,37.23240737522467,37.165182638259914,36.83101538157575,37.44191663206799,55.41607351,55.44195677,55.39019024,55.39019024,55.39019024,55.44195677,55.41607351,55.39019024,55.36430698,47.26362107,47.47534619,47.00220036,46.66696868,46.16116505,46.5592233,46.24041947,45.90717245,45.62890069,45.37148776,45.65440891,45.5969956,45.53224553,45.25320554,45.1754954,45.60290118,45.62880456,45.63999974,45.64686659,45.73056051,,
Germany,Agricultural land (% of land area),55.49508779,55.54664452,55.57242288,55.73282159,55.95050554,55.94191275,55.60106551,55.23730416,55.14851202,54.48686736,54.28350471,54.27491192,54.12597027,53.90828631,53.8252227,53.72783777,53.5874889,53.44427577,53.2580987,53.04327901,52.87715178,52.69097471,52.50193338,52.3701773,52.25560679,52.15249334,51.91475955,51.83456019,51.71712543,51.64838312,49.08200384,48.55211526,49.15788268,49.57749706,49.67917502,49.66341058,49.64045266,49.77651711,49.14894836,48.91245164,48.82201204,48.63555581,48.74000172,48.77999828,48.83300837,48.59486121,48.61330198,48.53569687,48.43808267,47.91003242,47.96591692,47.81086819,47.85886265,47.93637145,47.95906667,47.68433707,47.76311647,47.64153644,47.70027763,47.49706632,47.48561779,,
Djibouti,Agricultural land (% of land area),56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.12597066,56.03968939,57.65746333,59.16738568,60.46160483,60.46160483,62.62295082,63.91716997,64.77998274,64.77998274,66.93701467,69.09404659,72.54529767,73.40811044,73.4124245,73.4124245,73.4124245,73.4253667,73.43399482,73.42105263,73.4253667,73.43830889,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.45987921,73.46419327,73.50733391,73.50733391,,
